file,class,name,verdict,message,errors_in_stacktrace,errors_in_system_err,type,num,test_to_be_run,order
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,104,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,83,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,83,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,83,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,83,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,83,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,103,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,103,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,103,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,103,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,103,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,114,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,114,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,114,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,114,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,114,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,67,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,67,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,67,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,67,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,67,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,134,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,134,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,134,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,134,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,134,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,150,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,150,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,150,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,150,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,150,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,149,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,149,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,149,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,149,,same
,,tests.test_settings,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_settings.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,149,,same
,,tests.test_app,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_app.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,15,,same
,,tests.test_handler,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_handler.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,15,,same
,,tests.test_main,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_main.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,15,,same
,,tests.test_policy,Error,collection failure,"[""ImportError while importing test module '/workdir/sameOrder/tmp/flapy_repo_copy/tests/test_policy.py'."", ""E   ModuleNotFoundError: No module named 'six'""]",,,15,,same
